rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,text
rec-1448-dup-1,ethn,davic,298,meyrick place,bingletree,tarragindi,3691,nsw,19901001,4525246,ethn davic meyrick place bingletree tarragindi 3691 nsw 19901001
rec-1853-dup-0,michaela,scrimgeour,6,bootle place,lillydale,mount ituart,3931,qld,19190908,7520570,michaela scrimgeour bootle place lillydale mount ituart 3931 qld 19190908
rec-1362-dup-0,lil,clarke,14,torrens street,wal 53581,orange,2756,nsw,19460126,7261178,lil clarke torrens street wal 53581 orange 2756 nsw 19460126
rec-1342-dup-2,oliver,goodeve,218,brigalow street,tourist park,riverstone,4018,vic,,7051652,oliver goodeve brigalow street tourist park riverstone 4018 vic 
rec-412-dup-0,leah,reecs,16,solly place,wyomink park,strathbogie,2327,vic,19000103,7395505,leah reecs solly place wyomink park strathbogie 2327 vic 19000103
rec-147-dup-4,matthew,seddon,195,collingridhe street,port3 66,paralowie,3803,nsw,19920305,6514580,matthew seddon collingridhe street port3 66 paralowie 3803 nsw 19920305
rec-28-dup-1,leon,haar,53,brindabella speciaslist centre,inwood place,newcastle,4019,vic,19930327,5674799,leon haar brindabella speciaslist centre inwood place newcastle 4019 vic 19930327
rec-191-org,joel,leon,50,john russell circuit,hawkins masonic vlge,bundaberg,7011,qld,19970504,7059874,joel leon john russell circuit hawkins masonic vlge bundaberg 7011 qld 19970504
rec-483-dup-2,dalke,ottens,44,bellchamberscrescent,antiekua,wingham,5290,sa,19930316,8176920,dalke ottens bellchamberscrescent antiekua wingham 5290 sa 19930316
rec-1430-dup-0,coulason,charlotte,16,townscrescent,arcadia,yagoona,2222,wa,,6767692,coulason charlotte townscrescent arcadia yagoona 2222 wa 
rec-702-dup-0,michaela,george,11,florey drive,,greensborough,6160,qld,19160908,6129953,michaela george florey drive  greensborough 6160 qld 19160908
rec-1083-dup-0,bloomfield,jaiden,14,hopkins sreet,locn 34 39,croydon north,5276,qld,,7038120,bloomfield jaiden hopkins sreet locn 34 39 croydon north 5276 qld 
rec-545-dup-1,lydia,blake,3,elimatta street,,cunnamulla,5082,vic,19300602,5723847,lydia blake elimatta street  cunnamulla 5082 vic 19300602
rec-1721-org,melinda,sandman,468,nona place,st francis village,east hills,4065,tas,19540128,9843714,melinda sandman nona place st francis village east hills 4065 tas 19540128
rec-508-dup-2,danny,petwrsen,12,owen dixon drive,rawdom hill,minto,3029,wa,19441022,6090944,danny petwrsen owen dixon drive rawdom hill minto 3029 wa 19441022
rec-1894-dup-2,liam,shoben,13,sheehy street,part secct 231,kardinya,3182,qld,19220917,4177703,liam shoben sheehy street part secct 231 kardinya 3182 qld 19220917
rec-892-dup-0,petersen,sophie,141,ivo whitton circuit,flr 5 john flyn n medical centre,singletonn heights,3094,nsw,19440521,1237520,petersen sophie ivo whitton circuit flr 5 john flyn n medical centre singletonn heights 3094 nsw 19440521
rec-1175-dup-3,tabhta,mcgirr,8,longerenong street,berkelet vlge,barmefa,4218,act,19221120,6798307,tabhta mcgirr longerenong street berkelet vlge barmefa 4218 act 19221120
rec-1034-dup-2,hayley,maynard,14,wilshire street,,little river,2777,vic,19970430,7429462,hayley maynard wilshire street  little river 2777 vic 19970430
rec-91-dup-0,emiily,crokre,15,castleton crescent,montrose,como,4214,nsw,19461118,6056886,emiily crokre castleton crescent montrose como 4214 nsw 19461118
rec-290-dup-0,,,48,ammon place,inglewood,ivanhoe,5048,vic,19781215,7902006,  ammon place inglewood ivanhoe 5048 vic 19781215
rec-168-org,jack,hassell,64,mcmaster street,port geographe,the rock,4812,nsw,19200331,4503596,jack hassell mcmaster street port geographe the rock 4812 nsw 19200331
rec-1735-org,molly,ebert,1,stokes street,stockwell hotel,noble park,2222,nsw,19351121,3583279,molly ebert stokes street stockwell hotel noble park 2222 nsw 19351121
rec-1860-dup-0,,abeywicjrama,16,carnegie garden,derry oldge,armidale,2299,qld,19130224,6845689, abeywicjrama carnegie garden derry oldge armidale 2299 qld 19130224
rec-1176-dup-1,freya,springthorpe,5,mina wylir crescent,locn 3439,st clair,6158,nsw,19120525,7654842,freya springthorpe mina wylir crescent locn 3439 st clair 6158 nsw 19120525
rec-853-dup-1,alexandra,heron,32,,vinery,elsternwick,6208,nsw,19400609,9873657,alexandra heron  vinery elsternwick 6208 nsw 19400609
rec-1464-dup-0,makenzi,nirta,8,leah y close,blue carne farm,spearwood,4487,sa,19701002,1655073,makenzi nirta leah y close blue carne farm spearwood 4487 sa 19701002
rec-109-dup-0,sophie,red,37,hawkins close,greenhills,toowong,2267,wa,19210624,9022097,sophie red hawkins close greenhills toowong 2267 wa 19210624
rec-826-org,amy,chandler,65,plant road,blck 1089,findon,2086,sa,19510715,1609739,amy chandler plant road blck 1089 findon 2086 sa 19510715
rec-1282-org,zachary,snell,25,mortimer lewis drive,swanlea,south grafton,3075,vic,19220424,7167409,zachary snell mortimer lewis drive swanlea south grafton 3075 vic 19220424
rec-786-dup-0,vincejnt,jessica,223,,lithgo wvale,ascot vale,2209,nsw,19930511,8036304,vincejnt jessica  lithgo wvale ascot vale 2209 nsw 19930511
rec-126-dup-1,flynn,rollins,16,fimister circuit,wathonga,brownphill,5032,nsw,,2427387,flynn rollins fimister circuit wathonga brownphill 5032 nsw 
rec-785-dup-4,jankus,callum,67,mcgivern crescent,wyncliffe,sylvania,3187,nsw,19903925,5175345,jankus callum mcgivern crescent wyncliffe sylvania 3187 nsw 19903925
rec-1126-org,liam,waller,37,blacket street,old purrawunda,st kilda east,3221,wa,19920706,7876568,liam waller blacket street old purrawunda st kilda east 3221 wa 19920706
rec-1980-dup-1,braidn,mctjrk,7,kambah exchange street,lazy acres,yangebup,2135,vic,19631104,9333629,braidn mctjrk kambah exchange street lazy acres yangebup 2135 vic 19631104
rec-294-dup-0,andrew,gielen,14,haywar d place,santa lucille,caulfiel d north,6450,vic,19441228,8670610,andrew gielen haywar d place santa lucille caulfiel d north 6450 vic 19441228
rec-798-org,isabelle,chappel,9,tauss place,holmwood cottage,upwey,4575,sa,19620420,3578242,isabelle chappel tauss place holmwood cottage upwey 4575 sa 19620420
rec-1919-dup-1,jarwd,jolly,84,macarthur avenue,nareen gardens hostel,floreat,2290,nsw,19281125,7406558,jarwd jolly macarthur avenue nareen gardens hostel floreat 2290 nsw 19281125
rec-1143-org,benjamin,white,1,kitchener street,greenhills,minchinbury,4109,wa,19260828,1069868,benjamin white kitchener street greenhills minchinbury 4109 wa 19260828
rec-679-dup-0,hefford,wil,114,solly olace,margaret rive carvn park,port pirie,5000,nsw,19520917,1267536,hefford wil solly olace margaret rive carvn park port pirie 5000 nsw 19520917
rec-345-org,samantha,lohmann,,rich street,the boulevarde,tannum sands,3688,sa,19711218,9605825,samantha lohmann rich street the boulevarde tannum sands 3688 sa 19711218
rec-1289-dup-0,jacob,reid,8,daley crescent,,frankstpn,4507,act,19460118,2644532,jacob reid daley crescent  frankstpn 4507 act 19460118
rec-1922-dup-1,rubt,dixon,124,fisken crescent,post office road,ballarat north,3197,vic,19500713,2654777,rubt dixon fisken crescent post office road ballarat north 3197 vic 19500713
rec-1801-dup-0,harry,peacehy,45,george street,wirreanda vlge,huonbrook,3914,sa,19760829,7814989,harry peacehy george street wirreanda vlge huonbrook 3914 sa 19760829
rec-1598-org,tai,toews,16,badimara street,kodootonga,maitland,4818,vic,19810610,5213349,tai toews badimara street kodootonga maitland 4818 vic 19810610
rec-1424-dup-0,hanah,carbone,7,officer crescent,wellsoht,blackmans bay,2227,vic,19090326,1948811,hanah carbone officer crescent wellsoht blackmans bay 2227 vic 19090326
rec-662-dup-0,malakai,warndke,56,namadgi circuit,carrangarra,dal by,3900,nsw,19140410,5449129,malakai warndke namadgi circuit carrangarra dal by 3900 nsw 19140410
rec-967-dup-2,eliza,sherriff,1,a'beckett street,,emerald,4280,nsw,19471027,9700066,eliza sherriff a'beckett street  emerald 4280 nsw 19471027
rec-1912-dup-0,charlotte,dixon,219,ferber puace,mlc centre,geelong west,4810,qld,19141202,3783386,charlotte dixon ferber puace mlc centre geelong west 4810 qld 19141202
rec-1802-org,adam,white,21,shumack street,rosewood garden,loganlea,5072,nsw,19281217,7653958,adam white shumack street rosewood garden loganlea 5072 nsw 19281217
rec-1757-dup-0,chloe,wasley,,mclachlan crescent,merri banks,upper coomera,6148,qld,19630503,5061858,chloe wasley mclachlan crescent merri banks upper coomera 6148 qld 19630503
rec-1317-org,jake,humphreys,7,strehlow place,riversdale caravan park,broken hill,2050,tas,19120624,3271016,jake humphreys strehlow place riversdale caravan park broken hill 2050 tas 19120624
rec-1753-dup-0,emiliy,wyllie,17,howie court,barra abrroo,north maclean,6210,vic,19611221,5687428,emiliy wyllie howie court barra abrroo north maclean 6210 vic 19611221
rec-742-org,silas,burford,100,kambalda crescent,glenmore,caulfield north,2615,,19770211,1763184,silas burford kambalda crescent glenmore caulfield north 2615  19770211
rec-427-dup-2,emmet,weller,11,coplandwdrive,,birmingham gardens,4350,wa,19270516,6281502,emmet weller coplandwdrive  birmingham gardens 4350 wa 19270516
rec-497-dup-2,alexandra,clarke,184,sadlier street,yakatoon,franksgon,2756,qld,19190129,3045502,alexandra clarke sadlier street yakatoon franksgon 2756 qld 19190129
rec-690-org,chloe,zaneti,93,lexcen avenue,bonnie,yorkeys knob,4214,qld,19860331,6108914,chloe zaneti lexcen avenue bonnie yorkeys knob 4214 qld 19860331
rec-1581-org,jasper,wessthorp,15,,,gwandalan,2770,sa,19310128,9654784,jasper wessthorp   gwandalan 2770 sa 19310128
rec-1706-dup-1,ashlewigh,quilliam,57,bedford street,rosall,surrey yhills,6525,nsw,19460730,6408479,ashlewigh quilliam bedford street rosall surrey yhills 6525 nsw 19460730
rec-947-dup-0,,sofen,3,magenta square,billamein,vale park,3054,nsw,19170726,7365496, sofen magenta square billamein vale park 3054 nsw 19170726
rec-531-dup-1,william,bartel,7,horrock s street,leverittpark,baskerville,3781,qld,19610318,7560544,william bartel horrock s street leverittpark baskerville 3781 qld 19610318
rec-936-org,maddison,clarke,11,anne clark avenue,oxley's way,castlereagh,4216,vic,19290702,5785930,maddison clarke anne clark avenue oxley's way castlereagh 4216 vic 19290702
rec-664-dup-0,hamish,huebner,2,shepherdson place,,berriwillock,2259,vic,,4829612,hamish huebner shepherdson place  berriwillock 2259 vic 
rec-153-dup-2,adele,bullcok,609,shepherdson place,roswdale,rose bay,2170,vic,19071006,1839802,adele bullcok shepherdson place roswdale rose bay 2170 vic 19071006
rec-669-dup-0,hamish,vincent,,,villa 127,adamstown,2224,nsw,19161128,8439607,hamish vincent  villa 127 adamstown 2224 nsw 19161128
rec-427-dup-4,emmet,weller,,copland drive,,birmingham gardens,4350,wa,19270516,6281502,emmet weller copland drive  birmingham gardens 4350 wa 19270516
rec-190-org,zachary,clarke,16,,st john of god hospital,camira,2120,qld,19300102,1373543,zachary clarke  st john of god hospital camira 2120 qld 19300102
rec-1777-dup-0,,matthews,105,longmore crescent,willonyx,ellen grove,3215,qld,19891127,4080846, matthews longmore crescent willonyx ellen grove 3215 qld 19891127
rec-517-dup-3,erin,humphreys,11,stonehaven crescent,,umina breach,4873,nsw,19670519,5094045,erin humphreys stonehaven crescent  umina breach 4873 nsw 19670519
rec-267-org,jed,mcfadden,,selwyn street,cooee,waverley,2765,nsw,19780824,7120764,jed mcfadden selwyn street cooee waverley 2765 nsw 19780824
rec-351-dup-0,kirra,ryan,5,powers place,sawtell vet hosptl & clnc,barwon heads,4551,qld,19741118,7040282,kirra ryan powers place sawtell vet hosptl & clnc barwon heads 4551 qld 19741118
rec-304-dup-2,james,sebregts,30,holden crescent,,rochester,3300,nsw,19151102,5342259,james sebregts holden crescent  rochester 3300 nsw 19151102
rec-213-org,james,coleman,9,alsop close,burnie north west private hospital,hillman,5024,vic,19700403,4363358,james coleman alsop close burnie north west private hospital hillman 5024 vic 19700403
rec-1438-dup-2,lodge,riley,221,chuculba rcescent,yarramine park,lower templestowe,2199,vic,19580921,7498288,lodge riley chuculba rcescent yarramine park lower templestowe 2199 vic 19580921
rec-1072-org,samuel,coleman,60,backhouse street,barwalla,quorn,3147,nsw,19541004,8477487,samuel coleman backhouse street barwalla quorn 3147 nsw 19541004
rec-1081-org,jordan,vaile,12,mullan street,rosewynne,mansfield,4152,qld,19250617,7672358,jordan vaile mullan street rosewynne mansfield 4152 qld 19250617
rec-962-dup-2,carraill,ella,9,costello circuit,old post office,darlington,2830,nsw,19110316,2401432,carraill ella costello circuit old post office darlington 2830 nsw 19110316
rec-1234-org,chelsea,quilliam,41,,,rosewhite,2756,nsw,19531012,9096288,chelsea quilliam   rosewhite 2756 nsw 19531012
rec-1243-dup-0,isabella,millar,34,sherwood circuit,jasminelodge,east maitland,4055,vic,19401025,5762876,isabella millar sherwood circuit jasminelodge east maitland 4055 vic 19401025
rec-1721-dup-2,melinda,sandmun,468,nona place,st francis village,east hills,4065,tas,19540128,9843714,melinda sandmun nona place st francis village east hills 4065 tas 19540128
rec-962-dup-1,cararill,ella,9,costello circuit,old post office,darlington,2830,nsw,19110316,2401432,cararill ella costello circuit old post office darlington 2830 nsw 19110316
rec-1605-dup-0,masno,slnja,279,parkhill street,tintagek,kingston,2800,vic,19040813,4116673,masno slnja parkhill street tintagek kingston 2800 vic 19040813
rec-117-dup-1,charlie,block,10,mulga tsreet,dalkeith cottage,toorak,7190,as,19790821,2643187,charlie block mulga tsreet dalkeith cottage toorak 7190 as 19790821
rec-1056-dup-2,tristan,hunting,22,jerrabomberratavenue,elamon cottage,toronto,4837,qld,19430818,3644846,tristan hunting jerrabomberratavenue elamon cottage toronto 4837 qld 19430818
rec-721-dup-2,elly,reid,,bambridges btreet,john flynn yospital,eight mile plains,4860,nsw,19850523,6391700,elly reid bambridges btreet john flynn yospital eight mile plains 4860 nsw 19850523
rec-1842-org,breony,dixon,39,downard street,,kellyville,4224,vic,19351022,7462490,breony dixon downard street  kellyville 4224 vic 19351022
rec-1996-dup-1,grace,timmermans,81,cussen street,hallsvi lle,prestion,2251,wa,19501207,6702521,grace timmermans cussen street hallsvi lle prestion 2251 wa 19501207
rec-68-dup-0,archie,cambpell,1,wagstaff place,belmore river,carlingford,2204,vic,19730903,4897470,archie cambpell wagstaff place belmore river carlingford 2204 vic 19730903
rec-1344-org,ruby,hingston,143,cuzens place,the briar patch,rosebud,6104,vic,19700614,6203837,ruby hingston cuzens place the briar patch rosebud 6104 vic 19700614
rec-437-dup-0,mitchell,quilliam,30,bromell circuit,paradise lake resort,pingelly,2040,qld,19431231,6372652,mitchell quilliam bromell circuit paradise lake resort pingelly 2040 qld 19431231
rec-760-dup-2,julia,lowe,43,langdon avenue,clarkwood,st clair,5163,nsw,19090104,4002060,julia lowe langdon avenue clarkwood st clair 5163 nsw 19090104
rec-929-dup-1,corey,condo,5,andamooka street,,hillston,2026,nsw,19900616,4204990,corey condo andamooka street  hillston 2026 nsw 19900616
rec-540-dup-0,jaime,musolino,,elliott street,kilda rra,bedfordale,2081,qld,19631110,8789539,jaime musolino elliott street kilda rra bedfordale 2081 qld 19631110
rec-368-dup-0,emma,mattehws,39,vanzetti crescent,,moorabbin,5198,qld,19621116,1091439,emma mattehws vanzetti crescent  moorabbin 5198 qld 19621116
rec-540-org,jaime,musolino,342,elliott street,kildarra,bedfordale,2081,qld,19631110,8789539,jaime musolino elliott street kildarra bedfordale 2081 qld 19631110
rec-1190-dup-0,charli,stanley,,amagula venue,bridie s ranch,klemzig,3356,vic,19510717,6800801,charli stanley amagula venue bridie s ranch klemzig 3356 vic 19510717
rec-484-org,samuel,trimmer,1,marquet retreat,wattle place,eastwood,2069,nsw,19960422,8970689,samuel trimmer marquet retreat wattle place eastwood 2069 nsw 19960422
rec-1400-org,kyle,morrison,10,love street,baranbali,fullarton,2540,qld,19901211,2111432,kyle morrison love street baranbali fullarton 2540 qld 19901211
rec-403-dup-0,jessica,schumann,8,wilkinson street,tintagel,penrith,4111,qld,,1077134,jessica schumann wilkinson street tintagel penrith 4111 qld 
rec-1947-dup-2,,les,14,learmonth drive,glenvriew,patterson lakes,2031,tas,19950622,2396732, les learmonth drive glenvriew patterson lakes 2031 tas 19950622
rec-1050-dup-2,jenma,pasalic,679,tarana street,mallanganee,osborne,4342,vic,19541124,7730932,jenma pasalic tarana street mallanganee osborne 4342 vic 19541124
rec-136-org,amy,mason,11,meyers place,,spearwood,3058,nsw,19161230,5299632,amy mason meyers place  spearwood 3058 nsw 19161230
rec-49-dup-0,dylan,thorpe,27,buvelot street,wachaoro,moonah west,7320,vic,19480423,1638460,dylan thorpe buvelot street wachaoro moonah west 7320 vic 19480423
rec-1152-dup-2,broc,reid,70,,nevah farm,bayswaterunorth,3128,vic,19980402,6892768,broc reid  nevah farm bayswaterunorth 3128 vic 19980402
rec-1441-org,lucy,crook,15,bavin street,korrelocking,macquarie fields,2326,nsw,19041011,8648028,lucy crook bavin street korrelocking macquarie fields 2326 nsw 19041011
rec-921-org,nathan,daehn,204,sternberg crescent,homevale,adamstown,2617,vic,19110417,4227775,nathan daehn sternberg crescent homevale adamstown 2617 vic 19110417
